mol_id,smiles,rs,scaffold
XS722878b,CC1=CC(C)=NN1C=2C=CC(=CC2)CC(=O)NC3CCCCNC3=O,1.614,O=C(Cc1ccc(-n2cccn2)cc1)NC1CCCCNC1=O
XS846203a,CC(=O)NCCC(=O)NC1CCCOC=2C(Cl)=C(Cl)C=CC21,1.492,c1ccc2c(c1)CCCCO2
XS593287b,CC=1C=CC=CC1CN(C)C(=O)CN2C(=O)SC=3CC(C)CCC32,0.626,O=C(Cn1c2c(sc1=O)CCCC2)NCc1ccccc1
XS836613b,CC1=CC(C)=NN1CC(=O)NNC(=O)C2CC=3C=CC=CC3C(=O)O2,1.428,O=C(Cn1cccn1)NNC(=O)C1Cc2ccccc2C(=O)O1
XS846209a,CN1N=CC=2C(=O)NC(CN3CCOC=4C=CC=CC4C3CO)=NC21,2.082,O=c1[nH]c(CN2CCOc3ccccc3C2)nc2[nH]ncc12
XS837961b,CC(CNC=1C(F)=CN=CC1Cl)C=2C=CC(=CC2)S(C)(=O)=O,0.388,c1ccc(CCNc2ccncc2)cc1
XS846214a,O=C(NC=1C=CC=CC1)C(=O)NC2CCN(C2)C=3C=CC(F)=CC3F,0.89,O=C(Nc1ccccc1)C(=O)NC1CCN(c2ccccc2)C1
XS840154b,C=1C=C2C(CCCN2N1)NC=3N=CN=C4C3N=NN4CC=5C=CC=CC5,0.64,c1ccc(Cn2nnc3c(NC4CCCn5nccc54)ncnc32)cc1
XS768800b,COC1CCCCN(CC(=O)NC2=NC=3C=C(F)C=CC3N2C)C1=O,8.586,O=C(CN1CCCCCC1=O)Nc1nc2ccccc2[nH]1
XS846218a,CC1CC=2C=CC=CC2N1C(=O)C=3C=CC(Cl)=C(C3)S(C)(=O)=O,1.334,O=C(c1ccccc1)N1CCc2ccccc21
XS840991b,CC(C=1C=CC(=CC1)S(N)(=O)=O)N(C)C2=NC=3C=CC=CC3S2,0.926,c1ccc(CNc2nc3ccccc3s2)cc1
XS840441b,O=C1C=2C=CC=CC2N(CC3=NC(=NO3)C4CCOC4)C=5C=CC=CC15,0.808,O=c1c2ccccc2n(Cc2nc(C3CCOC3)no2)c2ccccc12
XS842039b,CN1C=NN=C1C2CCCN(C2)C(=O)C=3C=C(Cl)C=4OCOC4C3,13.632,O=C(c1ccc2c(c1)OCO2)N1CCCC(c2nnc[nH]2)C1
XS836472b,O=C(NCC1CC(=NO1)C(F)(F)F)C=2N=C(N=CC2Cl)C3CC3,0.464,O=C(NCC1CC=NO1)c1ccnc(C2CC2)n1
XS846232a,CC(NC(=O)C1CCCC1)C(=O)NCCC=2C=CC(=CC2)N3C=CC=N3,2.376,O=C(CNC(=O)C1CCCC1)NCCc1ccc(-n2cccn2)cc1
XS846234a,CC(C(=O)NC1=NC=CS1)N2CCN(CC2)C(=O)C3CCCCC3,1.474,O=C(CN1CCN(C(=O)C2CCCCC2)CC1)Nc1nccs1
XS162275b,CC(OC=1C=CC=2C=CC(=O)OC2C1)C(=O)NC=3C=CC(=CC3)C(N)=O,2.99,O=C(COc1ccc2ccc(=O)oc2c1)Nc1ccccc1
XS846226a,CC(OC(=O)C=1C=CC=2OCOC2C1)C(=O)NC=3C=CC=4OCOC4C3,1.102,O=C(COC(=O)c1ccc2c(c1)OCO2)Nc1ccc2c(c1)OCO2
XS846229a,CC=1C=CC(Cl)=CC1NC(=O)C2CC(=O)N(CCC=3C=CC=CC3)C2,2.33,O=C(Nc1ccccc1)C1CC(=O)N(CCc2ccccc2)C1
XS669016b,CN(CC=1C=CC=NC1)C(=O)C2CCCN(C2)C(=O)CC=3C=CC=CC3,10.516,O=C(NCc1cccnc1)C1CCCN(C(=O)Cc2ccccc2)C1
XS754664b,CC1=NN=C2CN(C(=O)C=3C=CC(C)=C(Cl)C3F)C(CN12)C(N)=O,1.218,O=C(c1ccccc1)N1CCn2cnnc2C1
XS838477b,O=C(NC=1C=CC(=CC1F)C=2C=CC=CC2)N3CCCC3C=4N=NNN4,3.578,O=C(Nc1ccc(-c2ccccc2)cc1)N1CCCC1c1nn[nH]n1
XS846230a,COC=1C=C(Cl)C(C)=CC1NC(C)C(=O)NC2=NC(C)=C(C)S2,1.334,O=C(CNc1ccccc1)Nc1nccs1
XS658325b,NC(=O)C(NC(=O)C=1C=NN(C1)C=2C=CC=CC2Cl)C=3C=CC=CC3,0.526,O=C(NCc1ccccc1)c1cnn(-c2ccccc2)c1
XS846222a,C=1N=CN(CCSC2=NC=C(C=3C=CC=CC3)N2CC4CCCO4)N1,0.482,c1ccc(-c2cnc(SCCn3cncn3)n2CC2CCCO2)cc1
XS419635b,CC=1C=CC=C(C1)C(=O)NC(C)C(=O)NC=2C=CC(=NC2)N3CCCC3,1.082,O=C(CNC(=O)c1ccccc1)Nc1ccc(N2CCCC2)nc1
XS846235a,CCN(CC)S(=O)(=O)C=1C=CC=C(C1)C(=O)NC2CCCNC2=O,1.176,O=C(NC1CCCNC1=O)c1ccccc1
XS846237a,CN1C(CCNC(=O)C2CC=3C=CC=C(F)C3O2)=NC=4C(F)=CC=CC41,0.818,O=C(NCCc1nc2ccccc2[nH]1)C1Cc2ccccc2O1
XS846240a,COCCN1C(=O)C=2C=CC=CC2NC31C(=O)NC=4C=CC(=CC43)C(C)C,1.218,O=C1NC2(Nc3ccccc31)C(=O)Nc1ccccc12
XS609792b,COC=1C=CC(=C(C1)OC)C(C)NC(=O)NCC=2C=CC=3OCOC3C2,0.736,O=C(NCc1ccccc1)NCc1ccc2c(c1)OCO2
XS846246a,O=C(CC1=CNC=2C=CC=CC12)NC(CN3CCCC3=O)C=4C=CC=CC4,2.862,O=C(Cc1c[nH]c2ccccc12)NC(CN1CCCC1=O)c1ccccc1
XS846250a,CC(NC(=O)CC1=NOC=2C=CC=CC12)C=3C=CC(Br)=CC3,0.888,O=C(Cc1noc2ccccc12)NCc1ccccc1
XS839570b,COC(CNC=1N=CC=CC1C(=O)N2CCC=3C=CC=CC32)C(F)(F)F,1.104,O=C(c1cccnc1)N1CCc2ccccc21
XS742271b,COC=1C=CC=C2CC(COC12)NC(=O)C3=CN(N=N3)C=4C=CC(C)=CC4,0.942,O=C(NC1COc2ccccc2C1)c1cn(-c2ccccc2)nn1
XS846248a,CC=1C=CC=CC1C=2CC(C=3C=CC=C4N=CC=NC34)N(N2)S(C)(=O)=O,2.416,c1ccc(C2=NNC(c3cccc4nccnc34)C2)cc1
XS840795b,CC1=NNC(C)=C1C(C)C(=O)OCC(=O)NC=2C(C)=CC(C)=CC2Cl,2.342,O=C(COC(=O)Cc1cn[nH]c1)Nc1ccccc1
XS839617b,O=C(CC1=CSC=2C=CC(Cl)=CC12)N3CCOCC3C=4N=CON4,0.836,O=C(Cc1csc2ccccc12)N1CCOCC1c1ncon1
XS838860b,CC(F)(F)C=1C=CC=C(CNC(=O)CC2CC(=NO2)C=3C=CC=CC3)N1,0.622,O=C(CC1CC(c2ccccc2)=NO1)NCc1ccccn1
XS846243a,CCN1C(=O)N(CC(O)COC=2C=CC=C3C=CC=CC23)C=4C=CC=CC41,0.854,O=c1[nH]c2ccccc2n1CCCOc1cccc2ccccc12
XS389436b,COC=1C=CC(=CC1)CN(C(=O)NC=2C=CC=CC2)C3CCS(=O)(=O)C3,1.414,O=C(Nc1ccccc1)N(Cc1ccccc1)C1CCS(=O)(=O)C1
XS436165b,O=C(C1CCC(=O)N(C1)C2CC2)N3CCC(CC3)N4N=C(N=C4O)C5CC5,5.776,O=C(C1CCC(=O)N(C2CC2)C1)N1CCC(n2cnc(C3CC3)n2)CC1
XS762709b,CC=1C=C(F)C=CC1C2C(=O)NCCN2C(=O)C3=CSC(CC(C)C)=N3,6.906,O=C1NCCN(C(=O)c2cscn2)C1c1ccccc1
XS134711b,O=C(NC1=NC(=CS1)C2=CC=CS2)C3CC(=O)N(CC4=CC=CO4)C3,1.492,O=C(Nc1nc(-c2cccs2)cs1)C1CC(=O)N(Cc2ccco2)C1
XS838471c,COC=1C=CC(=CC1)CN2C=CN=C2C(=O)NC(C)C=3C=CC=CC3Cl,0.41,O=C(NCc1ccccc1)c1nccn1Cc1ccccc1
XS846253a,CNC(=O)NC(=O)C(C)OC(=O)CCC(=O)N1CCC(=N1)C=2C=CC=CC2,2.294,c1ccc(C2=NNCC2)cc1
XS846254a,O=C(C1=CNN=C1C2=CC=3C=CC=CC3O2)N4CCOC5(CCCOC5)C4,3.78,O=C(c1c[nH]nc1-c1cc2ccccc2o1)N1CCOC2(CCCOC2)C1
XS738634b,CC(C(=O)NC(=O)NC1CC1)N2CCC(CC2)C3=NC=4C=CC=CC4S3,0.966,O=C(CN1CCC(c2nc3ccccc3s2)CC1)NC(=O)NC1CC1
XS846252a,COCCN1C=C2CCCC(NC(=O)CC3=CNC=4C(C)=CC=CC34)C2=N1,0.888,O=C(Cc1c[nH]c2ccccc12)NC1CCCc2c[nH]nc21
XS837927b,CC1=NN(C)C(C)=C1NC(=O)C(C)OC=2C=CC=C(C=3C=CC=NC3)C2F,1.828,O=C(COc1cccc(-c2cccnc2)c1)Nc1cn[nH]c1
XS838802b,CN1C(=O)C=CC2=C1CCCC2NC=3C=CC(=CC3)S(=O)(=O)C(F)F,1.662,O=c1ccc2c([nH]1)CCCC2Nc1ccccc1
XS837929b,CN1N=C(C=C1OC(F)F)C(=O)NC2CS(=O)(=O)CC=3C=CC=CC32,0.788,O=C(NC1CS(=O)(=O)Cc2ccccc21)c1cc[nH]n1
XS832111b,O=C(CN1C(=O)OC=2C=CC=CC21)N(C=3C=CC=CC3)C4CCS(=O)(=O)C4,22.394,O=C(Cn1c(=O)oc2ccccc21)N(c1ccccc1)C1CCS(=O)(=O)C1
XS846262a,CC(C)(C)N1N=C(C=C1C2CC2)C(=O)N3CCCC3C=4C=CC=5OCOC5C4,1.306,O=C(c1cc(C2CC2)[nH]n1)N1CCCC1c1ccc2c(c1)OCO2
XS603330b,NC(=O)C1CN(C(=O)CCCN2C(=O)OC=3C=CC=CC32)C=4C=CC=CC4O1,1.732,O=C(CCCn1c(=O)oc2ccccc21)N1CCOc2ccccc21
XS846268a,COC=1C=C2CCN(CC2=CC1OC)C3CC(=O)N(C3=O)C=4C=CC=CC4F,2.134,O=C1CC(N2CCc3ccccc3C2)C(=O)N1c1ccccc1
XS846271a,CCOC(=O)C1CCCN(C1)C(=O)CN2C=NC=3C=CC(Cl)=CC3C2=O,3.51,O=C(Cn1cnc2ccccc2c1=O)N1CCCCC1
XS421434b,CC=1N=C(NC(=O)C1CC(=O)NC(C)CCC=2C=CC=CC2)C=3C=CC=CN3,1.016,O=C(Cc1cnc(-c2ccccn2)[nH]c1=O)NCCCc1ccccc1
XS846274a,COC=1C=CC(OC)=C(C1)C(C)NC(=O)CCC=2C(C)=NC3=NC=NN3C2C,0.784,O=C(CCc1cnc2ncnn2c1)NCc1ccccc1
XS841330b,O=C(CN1C(=O)CCCC=2C=CC=CC21)NC(CO)COCC=3C=CC=CC3,0.402,O=C(CN1C(=O)CCCc2ccccc21)NCCOCc1ccccc1
XS846265a,CCOC=1C=CC(=CC1)C2=NC(=CS2)CSC(C)C(=O)NC(C)(C)C,0.562,c1ccc(-c2nccs2)cc1
XS846272a,CCOC=1C=CC(=CC1)OCCC(=O)NC(C)C=2C=CC(=CC2)N3C=NC=N3,1.296,O=C(CCOc1ccccc1)NCc1ccc(-n2cncn2)cc1
XS846266a,O=C(C1CCCN(C1)C(=O)N2CCCC2)N3CCN(CC=4C=CC=CC4)CC3,1.182,O=C(C1CCCN(C(=O)N2CCCC2)C1)N1CCN(Cc2ccccc2)CC1
XS846273a,COC=1C=C(OC)C=2SC(=NC2C1)NC(=O)C=3C=CC=4CNC(C)CC4C3,15.37,O=C(Nc1nc2ccccc2s1)c1ccc2c(c1)CCNC2
XS846269a,CN(C(=O)CSC1=NC=2C=C(Cl)C=CC2N1C)C3CCS(=O)(=O)C3,5.194,O=C(CSc1nc2ccccc2[nH]1)NC1CCS(=O)(=O)C1
XS846261a,CCN(CC)C(=O)C=1C=CC=C(C1)NC(=O)CN2C=3C=CC=CC3CCC2C,1.992,O=C(CN1CCCc2ccccc21)Nc1ccccc1
XS465179b,CCNS(=O)(=O)C=1C=CC(C)=C(C1)C(=O)N2CCCCC2C3=CC=NN3C,1.108,O=C(c1ccccc1)N1CCCCC1c1ccn[nH]1
XS846280a,CC=1C=C(N(C)N1)N2CCCC(C2=O)N3CCN(CC3)C(=O)C=4C=CC(C)=CN4,7.986,O=C(c1ccccn1)N1CCN(C2CCCN(c3ccn[nH]3)C2=O)CC1
XS010903d,COC=1C=C(C=C(Cl)C1OC)C(=O)OC(C)C(=O)N2CCC=3C=CC=CC32,2.832,O=C(OCC(=O)N1CCc2ccccc21)c1ccccc1
XS846282a,COC=1C=CC(=C(C1)OC)C2CC(=NN2C(=O)CCC(=O)O)C=3C=CC=C(C)C3,3.434,c1ccc(C2=NNC(c3ccccc3)C2)cc1
XS839743b,CC1=NN=C(O1)C2COCCN2S(=O)(=O)C=3C=CC4=C(C3)N(C)C(=O)N4C,4.044,O=c1[nH]c2ccc(S(=O)(=O)N3CCOCC3c3nnco3)cc2[nH]1
XS838588b,CC=1C=CC2=CC=3CC4(C(=O)N(C)C(=O)N(C)C4=O)C5CCCCN5C3N=C2C1,1.352,O=C1NC(=O)C2(Cc3cc4ccccc4nc3N3CCCCC32)C(=O)N1
XS846277a,O=C(O)C1CC=2C=CC=CC2CN1C(=O)C3CCN(CC3)C=4C=CC(Cl)=CN4,1.862,O=C(C1CCN(c2ccccn2)CC1)N1CCc2ccccc2C1
XS846284a,CC(NC(=O)C=1C=COC1)C(=O)NCC=2C=CC(=CC2)C(=O)N3CCCCCC3,0.794,O=C(CNC(=O)c1ccoc1)NCc1ccc(C(=O)N2CCCCCC2)cc1
XS565669b,O=C(CC1CCOC=2C=CC=CC21)N3CCN(CC3)C(=O)C=4C=CC=C(Cl)C4,2.59,O=C(CC1CCOc2ccccc21)N1CCN(C(=O)c2ccccc2)CC1
XS839992b,COC=1C=CC(=CC1S(C)(=O)=O)NC(=O)N2CC(CC=3C=CC=CC32)OC,1.432,O=C(Nc1ccccc1)N1CCCc2ccccc21
XS846283a,OCC(CNC=1C=CN2N=CC(Br)=C2N1)CC=3C=CC=CC3Cl,0.56,c1ccc(CCCNc2ccn3nccc3n2)cc1
XS846287a,CC1=NN(C(C)=C1CC(=O)N(C)CC2COC=3C=CC=CC3O2)C=4C=CC=CC4,0.918,O=C(Cc1cnn(-c2ccccc2)c1)NCC1COc2ccccc2O1
XS395515b,COC=1C=CC(=NN1)N2N=CC(C(=O)NC(C)C=3C=CC(F)=CC3)=C2C(F)(F)F,0.888,O=C(NCc1ccccc1)c1cnn(-c2cccnn2)c1
XS846289a,COC(=O)CC(NC(=O)CCC=1C(C)=NC2=NC=NN2C1C)C=3C=CC(Cl)=CC3,2.768,O=C(CCc1cnc2ncnn2c1)NCc1ccccc1
XS840455b,COC1=CC(OC)=C(Cl)C=C1NC(=O)COC(=O)CC2CCS(=O)(=O)C2,0.77,O=C(COC(=O)CC1CCS(=O)(=O)C1)Nc1ccccc1
XS839648b,CC1CCCCN1S(=O)(=O)C=2C=CC(=CC2)C(=O)NC=3N=C4N=CC=CN4N3,1.708,O=C(Nc1nc2ncccn2n1)c1ccc(S(=O)(=O)N2CCCCC2)cc1
XS846298a,O=C(NC=1C=CC=2C(=O)N(CC2C1)C3CCC(=O)NC3=O)C=4NN=CC4C5CCC5,7.702,O=C1CCC(N2Cc3cc(NC(=O)c4[nH]ncc4C4CCC4)ccc3C2=O)C(=O)N1
XS514853b,CN1N=C2CCCCC2=C1C(=O)N3CCCC(C3)NC=4C=CC=C(Br)C4,0.946,O=C(c1[nH]nc2c1CCCC2)N1CCCC(Nc2ccccc2)C1
XS715959b,COC=1C=CC(=CC1)C2CCCN2C(=O)CN(C)S(=O)(=O)C=3C=CC(Cl)=CC3,1.538,O=C(CNS(=O)(=O)c1ccccc1)N1CCCC1c1ccccc1
XS836776b,COC=1C=CC(Br)=CC1CN(C)C(=O)C(C)N2C=NC=3C=CC=CC32,0.696,O=C(Cn1cnc2ccccc21)NCc1ccccc1
XS846294a,COC=1C=CC=C(C1)C2CCCN2C(=O)CSC=3N=C(C)C(C)=C(C)C3C(N)=O,2.914,O=C(CSc1ccccn1)N1CCCC1c1ccccc1
XS846296a,CCOC(=O)C1=C(CN(C)CC(=O)NC=2C=CC(F)=C(F)C2F)NC(=O)NC1C,3.79,O=C(CNCC1=CCNC(=O)N1)Nc1ccccc1
XS569383b,CC=1C=CC=CC1C2(CCOCC2)C(=O)NC3CCCN(C3=O)C=4C=CC=CC4F,2.328,O=C1C(NC(=O)C2(c3ccccc3)CCOCC2)CCCN1c1ccccc1
XS838007b,O=C(O)C=1C=NN(C1)C2CCCN(C2)C(=O)C3(CCOCC3)C=4C=CC=C(Cl)C4,0.716,O=C(N1CCCC(n2cccn2)C1)C1(c2ccccc2)CCOCC1
XS846292a,CC1=CC(=NO1)NC(=O)C(C)SCC(=O)NC=2C=CC=CC2N3CCCCC3,0.928,O=C(CSCC(=O)Nc1ccccc1N1CCCCC1)Nc1ccon1
XS836876b,CC1CCN(CC2=NN=NN2C=3C=CC(=CC3)S(C)(=O)=O)C=4C=C(Cl)C=CC4S1,0.724,c1ccc(-n2nnnc2CN2CCCSc3ccccc32)cc1
XS846306a,COC(=O)CC1C2=CC(OC)=C(C=C2CCN1CC3=NC(=NO3)C=4C=CC=CN4)OC,4.826,c1ccc(-c2noc(CN3CCc4ccccc4C3)n2)nc1
XS841774b,CN1N=NN=C1C=2C=CC=C(C2)NCC(=O)N(C=3C=CC=CC3)C4CCS(=O)(=O)C4,2.4,O=C(CNc1cccc(-c2nnn[nH]2)c1)N(c1ccccc1)C1CCS(=O)(=O)C1
XS842636b,CC(C)N1N=CC=2C=C(C=NC21)NC(=O)C(C=3C=CC(Cl)=CC3Cl)N4CCOCC4,0.554,O=C(Nc1cnc2[nH]ncc2c1)C(c1ccccc1)N1CCOCC1
XS846310a,CC1=CC(C)=NN1CCCNC(=O)C(CC(C)C)NC(=O)C=2C=CC(Cl)=CC2Cl,1.936,O=C(CNC(=O)c1ccccc1)NCCCn1cccn1
XS846308a,CC=1C=CC=C(NC(=O)CN(C)C(=O)C2CC(=O)N(CC=3C=CC=CC3Cl)C2)C1C,2.482,O=C(CNC(=O)C1CC(=O)N(Cc2ccccc2)C1)Nc1ccccc1
XS846313a,CC(NC(=O)C1CC1)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC4=NSN=C34,3.612,O=C(NCC(=O)N1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)C1CC1
XS846305a,O=C(C1CCCN1S(=O)(=O)C=2C=CC(F)=CC2)N3CCC(CC3)C4=CNC=5C=CC=CC45,1.048,O=C(C1CCCN1S(=O)(=O)c1ccccc1)N1CCC(c2c[nH]c3ccccc23)CC1
XS837736b,COCCN1C(=NN=C1N2CCC3(C2)C(=O)NC=4C=CC=CC43)C=5C=NC=6ON=C(C)C6C5,3.544,O=C1Nc2ccccc2C12CCN(c1nnc(-c3cnc4oncc4c3)[nH]1)C2
XS171199b,CCN1CC(CN(C)C(=O)CCC2=NC3=C(C=NN3C=4C=CC=CC4)C(=O)N2)OC=5C=CC=CC51,1.004,O=C(CCc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)NCC1CNc2ccccc2O1
XS846311a,COC=1C=CC(=CC1)C2=NOC(CN3CCN(CC3)C(=O)C=4CC(C(N)=O)N(N4)C=5C=CC(F)=CC5)=N2,4.648,O=C(C1=NN(c2ccccc2)CC1)N1CCN(Cc2nc(-c3ccccc3)no2)CC1
XS839777b,CC(CCO)NC(=O)C=1C(O)=CC=CC1F,0.414,c1ccccc1
XS846330a,CC1=CC(=NN1)NC(=O)C(C)OC=2C=CC=CC2,0.484,O=C(COc1ccccc1)Nc1cc[nH]n1
XS840450b,CCC1(C)NC(=O)C=2C=CC=CC2NC1=O,1.862,O=C1CNC(=O)c2ccccc2N1
XS846325a,CCCC(C)NC(=O)NCC=1C=CC=CC1OC,0.466,c1ccccc1
XS838526b,CC1=NSC(=N1)N2CCOCC2CC(F)F,0.604,c1nsc(N2CCOCC2)n1
XS846322a,CC(C(=O)N1CCNC(=O)CC1)C=2C=CC=CC2,0.87,O=C1CCN(C(=O)Cc2ccccc2)CCN1
XS846344a,CC(=O)NC(CC(=O)NC(C)C)C=1C=CC(C)=CC1,2.102,c1ccccc1
XS846337a,COCC(C)NC(=O)C1=CN=C2SC=CN2C1=O,2.798,O=c1ccnc2sccn12
XS739460b,CN1CCC(NC(=O)CC=2C=CC=C(Cl)C2)C1=O,1.57,O=C(Cc1ccccc1)NC1CCNC1=O
XS846333a,CC(NC=1C=CC=2OCCOC2C1)C(=O)NC(N)=O,0.764,c1ccc2c(c1)OCCO2
XS840525b,CCCC1=NN=C(NC2CCN(C2=O)C(C)C)S1,4.368,O=C1NCCC1Nc1nncs1
XS842698b,O=C(NC1CC21CCC2)N3CC(CC4=CC=CO4)C3,0.928,O=C(NC1CC12CCC2)N1CC(Cc2ccco2)C1
XS846342a,CC=1C=C(NC(C)C=2C=CC=CC2F)N3N=CN=C3N1,1.002,c1ccc(CNc2ccnc3ncnn23)cc1
XS697141b,CC=1C=NC(=CN1)C(=O)NC(C)C2=NN=C3C=CC=CN23,0.998,O=C(NCc1nnc2ccccn12)c1cnccn1
XS846354a,CC(NC(=O)C=1C=CC(=O)NN1)C=2C=C(F)C=CC2F,0.87,O=C(NCc1ccccc1)c1ccc(=O)[nH]n1
XS846357a,O=C(NC1=NC=2C=CC=CC2S1)C3CCC(=O)NC3,1.26,O=C1CCC(C(=O)Nc2nc3ccccc3s2)CN1
XS846360a,CCN(CC1CCOC1)C(=O)NC=2C=CC=NC2OC,0.78,O=C(NCC1CCOC1)Nc1cccnc1
XS665770b,NC(=O)C1(O)CCCN(C1)C(=O)CC=2C=CC=C(F)C2,12.74,O=C(Cc1ccccc1)N1CCCCC1
XS846352a,CC1=NOC=2N=CN=C(C12)N3CCC4(CNC(=O)C4)C3,3.058,O=C1CC2(CCN(c3ncnc4oncc34)C2)CN1
XS846346a,CC(C)N1C=NC(=C1)S(=O)(=O)NC2CCCC2(C)C,0.976,O=S(=O)(NC1CCCC1)c1c[nH]cn1
XS500372b,CC=1C=NN(C1)CC2CN(CCO2)C=3C=C(C#N)C=CN3,0.582,c1ccc(N2CCOC(Cn3cccn3)C2)nc1
XS846349a,CCC(C#N)NC(=O)C=1C=CC(=O)N(C1)C=2C=NN(C)C2,1.064,O=c1ccccn1-c1cn[nH]c1
XS846348a,CC(NC(=O)C=1C=CN(N1)C2CCCC2)C=3N=CON3,0.83,O=C(NCc1ncon1)c1ccn(C2CCCC2)n1
XS846353a,CCNC(=O)C(C)NC1=NS(=O)(=O)C=2C=CC=CC12,0.956,O=S1(=O)N=Cc2ccccc21
XS838070b,CC(C)OC1(CNC2=NC=CN3N=NN=C23)CCOC1,7.908,c1cn2nnnc2c(NCC2CCOC2)n1
XS582619b,COC=1C=CC(=CC1)S(=O)(=O)NC(C(N)=O)C(C)C,0.452,c1ccccc1
XS846368a,CC1=CC(=NO1)NC(=O)C(C)SC2=NC=CN2C3CC3,0.522,O=C(CSc1nccn1C1CC1)Nc1ccon1
XS842151b,COC(=O)C1CC=2C(C)=CC=CC2N1CC3=CSN=N3,0.728,c1ccc2c(c1)CCN2Cc1csnn1
XS846365a,CC1=NN(C)C(C)=C1C2CCCN2C3=NC=4C=CC=CC4O3,2.426,c1ccc2oc(N3CCCC3c3cn[nH]c3)nc2c1
XS604196b,CC(C)C(=O)N1CCCC1C(=O)NC=2C=C(F)C=CC2F,1.048,O=C(Nc1ccccc1)C1CCCN1
XS842474b,CNC(=O)NC(=O)C(C)N1C(=O)C2=CC=CC3=CC=CC1=C23,1.778,O=C1Nc2cccc3cccc1c23
XS846363a,O=C(CCC1=NC=CS1)N2CCCC(C2)N3C=CC=N3,0.414,O=C(CCc1nccs1)N1CCCC(n2cccn2)C1
XS841776b,CC=1C=CC=C(C1)S(=O)(=O)CC2CCC3=NN=CN3C2,6.946,O=S(=O)(CC1CCc2nncn2C1)c1ccccc1
XS846374a,CC(C(=O)N(C)C1CCCCC1)S(=O)(=O)C2CCCC2,1.154,O=C(CS(=O)(=O)C1CCCC1)NC1CCCCC1
XS463189b,CC1COCCN(C1)C(=O)C=2C=CC(=CC2)N3CCCCC3,1.276,O=C(c1ccc(N2CCCCC2)cc1)N1CCCOCC1
XS809258b,CC1=CC(=NO1)C2CCCN2CC(=O)NC=3C=CC=CC3C,2.65,O=C(CN1CCCC1c1ccon1)Nc1ccccc1
XS708563b,CC(OC=1C=CC(=CC1)CC(=O)O)C(=O)NC2CCCCC2,4.236,O=C(COc1ccccc1)NC1CCCCC1
XS846381a,CC(C)CNC(=O)NC(C)C=1C=CC=CC1Br,0.406,c1ccccc1
XS846390a,CC1=NSC(N)=C1C(=O)OC(C)C(=O)NC=2C=CC=CC2,0.51,O=C(COC(=O)c1cnsc1)Nc1ccccc1
XS846377a,CN(C1CCN(C1=O)C=2C=CC=CC2Cl)S(C)(=O)=O,0.932,O=C1CCCN1c1ccccc1
XS576944b,COCC1(CCCN1CC=2C=CC(Cl)=CC2F)C(N)=O,1.03,c1ccc(CN2CCCC2)cc1
XS846378a,CC1C=2C=CSC2CCN1C(=O)C=3C=CC=4OCOC4C3,0.85,O=C(c1ccc2c(c1)OCO2)N1CCc2sccc2C1
XS846394a,CC(NC(=O)N1CCOCC1)C=2C=CC=3OCCCOC3C2,0.504,O=C(NCc1ccc2c(c1)OCCCO2)N1CCOCC1
XS837478b,NC1=NNC=C1C(=O)NC(CO)C=2C(Cl)=CC=CC2Cl,1.19,O=C(NCc1ccccc1)c1cn[nH]c1
XS839958b,CC(C)(C)C1=NOC(CCC(=O)N2CCC3(CCOC3)C2)=N1,0.894,O=C(CCc1ncno1)N1CCC2(CCOC2)C1
XS841722b,C=C1C=2C=CC=CC2C(=O)N1C(C)C(=O)N=C3SC=CN3C,0.724,C=C1c2ccccc2C(=O)N1CC(=O)N=c1[nH]ccs1
XS840456b,CC1=NN(C)C(C)=C1C(=O)OC(C)C(=O)NC(=O)NC2CC2,1.08,O=C(COC(=O)c1cn[nH]c1)NC(=O)NC1CC1
XS450896b,O=C(C=1ON=C2CCCCC12)N3CCCC3CC=4C=CC=CC4,1.388,O=C(c1onc2c1CCCC2)N1CCCC1Cc1ccccc1
XS837300b,CN1N=CC=C1C=2C=CC(=NN2)NCC3CC(=O)N(C3)C4CC4,1.176,O=C1CC(CNc2ccc(-c3ccn[nH]3)nn2)CN1C1CC1
XS839443b,O=C(NCC1COC(=O)N1)C=2C=CC(F)=CC2C(F)(F)F,0.442,O=C1NC(CNC(=O)c2ccccc2)CO1
XS606791b,O=C(CCOC=1C=CC=C(F)C1)N2CCCC(C2)C3=CC=NN3,0.716,O=C(CCOc1ccccc1)N1CCCC(c2ccn[nH]2)C1
XS781778b,CC1=NC2=C(CCCC2CNC(=O)C=3SC=CC3C#N)S1,0.624,O=C(NCC1CCCc2scnc21)c1cccs1
XS846399a,CCCN1C(=O)N(CC(=O)NCC2CCCO2)C=3C=CC=CC31,0.846,O=C(Cn1c(=O)[nH]c2ccccc21)NCC1CCCO1
XS789581b,O=C(C1=NNC(=O)C=2C=CC=CC12)N3CCCC3C=4C=CC=NC4,4.99,O=C(c1n[nH]c(=O)c2ccccc12)N1CCCC1c1cccnc1
PK018203c,NC(=O)C1C=2C=CC=CC2CCN1C(=O)C=3C=CC=C4C=CNC34,7.134,O=C(c1cccc2cc[nH]c12)N1CCc2ccccc2C1
