mol_id,smiles,rs,scaffold
XS838471c,COC=1C=CC(=CC1)CN2C=CN=C2C(=O)NC(C)C=3C=CC=CC3Cl,0.298,O=C(NCc1ccccc1)c1nccn1Cc1ccccc1
XS846252a,COCCN1C=C2CCCC(NC(=O)CC3=CNC=4C(C)=CC=CC34)C2=N1,0.722,O=C(Cc1c[nH]c2ccccc12)NC1CCCc2c[nH]nc21
XS841050b,CC(CNC(=O)NC1=NC(CS(C)(=O)=O)=NO1)N(C)C=2C=CC=CC2,0.84,O=C(NCCNc1ccccc1)Nc1ncno1
XS837927b,CC1=NN(C)C(C)=C1NC(=O)C(C)OC=2C=CC=C(C=3C=CC=NC3)C2F,1.608,O=C(COc1cccc(-c2cccnc2)c1)Nc1cn[nH]c1
XS841484b,CN(CC1COC=2C=CC=CC2O1)S(=O)(=O)C=3C=CC=4NC(=O)NC4C3,1.638,O=c1[nH]c2ccc(S(=O)(=O)NCC3COc4ccccc4O3)cc2[nH]1
XS836703b,O=S(=O)(CC1CCCC=2C=CC=CC21)NCCN3CCCS3(=O)=O,2.288,O=S(=O)(CC1CCCc2ccccc21)NCCN1CCCS1(=O)=O
XS838802b,CN1C(=O)C=CC2=C1CCCC2NC=3C=CC(=CC3)S(=O)(=O)C(F)F,8.73,O=c1ccc2c([nH]1)CCCC2Nc1ccccc1
XS837929b,CN1N=C(C=C1OC(F)F)C(=O)NC2CS(=O)(=O)CC=3C=CC=CC32,3.392,O=C(NC1CS(=O)(=O)Cc2ccccc21)c1cc[nH]n1
XS846257a,CCSC(C)C1=NOC(CN2CCC3(CC2)C(C)=NC=4C=CC=CC43)=N1,1.312,C1=Nc2ccccc2C12CCN(Cc1ncno1)CC2
XS846262a,CC(C)(C)N1N=C(C=C1C2CC2)C(=O)N3CCCC3C=4C=CC=5OCOC5C4,2.69,O=C(c1cc(C2CC2)[nH]n1)N1CCCC1c1ccc2c(c1)OCO2
XS603330b,NC(=O)C1CN(C(=O)CCCN2C(=O)OC=3C=CC=CC32)C=4C=CC=CC4O1,5.282,O=C(CCCn1c(=O)oc2ccccc21)N1CCOc2ccccc21
XS846274a,COC=1C=CC(OC)=C(C1)C(C)NC(=O)CCC=2C(C)=NC3=NC=NN3C2C,2.974,O=C(CCc1cnc2ncnn2c1)NCc1ccccc1
XS841330b,O=C(CN1C(=O)CCCC=2C=CC=CC21)NC(CO)COCC=3C=CC=CC3,3.834,O=C(CN1C(=O)CCCc2ccccc21)NCCOCc1ccccc1
XS846272a,CCOC=1C=CC(=CC1)OCCC(=O)NC(C)C=2C=CC(=CC2)N3C=NC=N3,13.142,O=C(CCOc1ccccc1)NCc1ccc(-n2cncn2)cc1
XS846264a,NCC1CCCN2N=CC(C(=O)N3CCN(CC3)C=4C=CC=C5NC=CC45)=C12,5.976,O=C(c1cnn2c1CCCC2)N1CCN(c2cccc3[nH]ccc23)CC1
XS841838b,CC(C1=NC(=NN1CC(C)(C)CO)C=2C=CC=C(C2)S(C)(=O)=O)C3CC3,1.442,c1ccc(-c2n[nH]c(CC3CC3)n2)cc1
XS837025b,COC=1C=CC=2CN(CC(C)(C)OC2C1)S(=O)(=O)CC3(C)COCCO3,3.316,O=S(=O)(CC1COCCO1)N1CCOc2ccccc2C1
XS846261a,CCN(CC)C(=O)C=1C=CC=C(C1)NC(=O)CN2C=3C=CC=CC3CCC2C,1.786,O=C(CN1CCCc2ccccc21)Nc1ccccc1
XS465179b,CCNS(=O)(=O)C=1C=CC(C)=C(C1)C(=O)N2CCCCC2C3=CC=NN3C,3.866,O=C(c1ccccc1)N1CCCCC1c1ccn[nH]1
XS836698b,CC(NC(=O)CN1C=NC=2C=CC(Br)=CC2C1=O)C3=NC=NN3C,9.636,O=C(Cn1cnc2ccccc2c1=O)NCc1ncn[nH]1
XS840437b,CN1C(=NC=2C=CC=CC21)C3=C(N)N(CC4CCCO4)C=5N=C6C=CC=CC6=NC35,1.374,c1ccc2nc3c(nc2c1)c(-c1nc2ccccc2[nH]1)cn3CC1CCCO1
XS841323b,CC1(C)CN(C1C2=NC=CN2C=3C=CC(F)=CC3)S(=O)(=O)CC4(C#N)CC4,1.234,O=S(=O)(CC1CC1)N1CCC1c1nccn1-c1ccccc1
XS840369b,O=C(CN1N=NC(=N1)C2=CC=CS2)N3CCN(CC3)C4CCS(=O)(=O)C4,4.084,O=C(Cn1nnc(-c2cccs2)n1)N1CCN(C2CCS(=O)(=O)C2)CC1
XS705652b,FC=1C=CC=C(C1)C2=NN=C(O2)C3CC43CCN(CC5=NC(=NO5)C6CC6)CC4,3.396,c1ccc(-c2nnc(C3CC34CCN(Cc3nc(C5CC5)no3)CC4)o2)cc1
XS846282a,COC=1C=CC(=C(C1)OC)C2CC(=NN2C(=O)CCC(=O)O)C=3C=CC=C(C)C3,2.904,c1ccc(C2=NNC(c3ccccc3)C2)cc1
XS839743b,CC1=NN=C(O1)C2COCCN2S(=O)(=O)C=3C=CC4=C(C3)N(C)C(=O)N4C,2.914,O=c1[nH]c2ccc(S(=O)(=O)N3CCOCC3c3nnco3)cc2[nH]1
XS846286a,COC=1C=C(C=CC1OCC=2C(C)=NOC2C)C3NC(=O)C=4C=CC=CC4N3C,9.054,O=C1NC(c2ccc(OCc3cnoc3)cc2)Nc2ccccc21
XS838588b,CC=1C=CC2=CC=3CC4(C(=O)N(C)C(=O)N(C)C4=O)C5CCCCN5C3N=C2C1,1.392,O=C1NC(=O)C2(Cc3cc4ccccc4nc3N3CCCCC32)C(=O)N1
XS846277a,O=C(O)C1CC=2C=CC=CC2CN1C(=O)C3CCN(CC3)C=4C=CC(Cl)=CN4,7.324,O=C(C1CCN(c2ccccn2)CC1)N1CCc2ccccc2C1
XS838046b,CC=1N=C(COC(C)(C)C)OC1C(=O)NC(C)C=2C=CC(Br)=CN2,6.944,O=C(NCc1ccccn1)c1cnco1
XS846284a,CC(NC(=O)C=1C=COC1)C(=O)NCC=2C=CC(=CC2)C(=O)N3CCCCCC3,4.886,O=C(CNC(=O)c1ccoc1)NCc1ccc(C(=O)N2CCCCCC2)cc1
XS839992b,COC=1C=CC(=CC1S(C)(=O)=O)NC(=O)N2CC(CC=3C=CC=CC32)OC,4.94,O=C(Nc1ccccc1)N1CCCc2ccccc21
XS846283a,OCC(CNC=1C=CN2N=CC(Br)=C2N1)CC=3C=CC=CC3Cl,0.384,c1ccc(CCCNc2ccn3nccc3n2)cc1
XS846287a,CC1=NN(C(C)=C1CC(=O)N(C)CC2COC=3C=CC=CC3O2)C=4C=CC=CC4,1.294,O=C(Cc1cnn(-c2ccccc2)c1)NCC1COc2ccccc2O1
XS846290a,CC(C)NC(=O)CN(C)CC(=O)NC(C1=CC=CS1)C=2C=CC(=CC2)C(C)C,0.594,c1ccc(Cc2cccs2)cc1
XS846291a,CC(OC(=O)CCNS(=O)(=O)C=1C=CC(F)=C(F)C1)C(=O)NC2CCCCC2,1.108,O=C(COC(=O)CCNS(=O)(=O)c1ccccc1)NC1CCCCC1
XS395515b,COC=1C=CC(=NN1)N2N=CC(C(=O)NC(C)C=3C=CC(F)=CC3)=C2C(F)(F)F,2.318,O=C(NCc1ccccc1)c1cnn(-c2cccnn2)c1
XS846289a,COC(=O)CC(NC(=O)CCC=1C(C)=NC2=NC=NN2C1C)C=3C=CC(Cl)=CC3,5.132,O=C(CCc1cnc2ncnn2c1)NCc1ccccc1
XS840455b,COC1=CC(OC)=C(Cl)C=C1NC(=O)COC(=O)CC2CCS(=O)(=O)C2,3.558,O=C(COC(=O)CC1CCS(=O)(=O)C1)Nc1ccccc1
XS837781b,O=C1CCCC=2C=C(C=CC2N1)S(=O)(=O)NC3COC=4C=C(Cl)C=CC4C3,8.842,O=C1CCCc2cc(S(=O)(=O)NC3COc4ccccc4C3)ccc2N1
XS846300a,COC1=CC(CNC(=O)C2CC(=O)N(C2)C=3C=CC=C(C)C3C)=C(C=C1OC)OC,1.542,O=C(NCc1ccccc1)C1CC(=O)N(c2ccccc2)C1
XS514853b,CN1N=C2CCCCC2=C1C(=O)N3CCCC(C3)NC=4C=CC=C(Br)C4,7.35,O=C(c1[nH]nc2c1CCCC2)N1CCCC(Nc2ccccc2)C1
XS715959b,COC=1C=CC(=CC1)C2CCCN2C(=O)CN(C)S(=O)(=O)C=3C=CC(Cl)=CC3,10.172,O=C(CNS(=O)(=O)c1ccccc1)N1CCCC1c1ccccc1
XS846295a,COC=1C=CC(=CC1)S(=O)(=O)NC(CCSC)C(=O)NC=2C=CC(C)=CC2,2.234,O=C(CNS(=O)(=O)c1ccccc1)Nc1ccccc1
XS841482b,O=C(O)C(CC1=CNC=2C=CC=CC12)NC(=O)NCC3=NC=C(O3)C=4C=CC=CC4,2.276,O=C(NCCc1c[nH]c2ccccc12)NCc1ncc(-c2ccccc2)o1
XS569383b,CC=1C=CC=CC1C2(CCOCC2)C(=O)NC3CCCN(C3=O)C=4C=CC=CC4F,1.96,O=C1C(NC(=O)C2(c3ccccc3)CCOCC2)CCCN1c1ccccc1
XS838007b,O=C(O)C=1C=NN(C1)C2CCCN(C2)C(=O)C3(CCOCC3)C=4C=CC=C(Cl)C4,3.014,O=C(N1CCCC(n2cccn2)C1)C1(c2ccccc2)CCOCC1
XS846292a,CC1=CC(=NO1)NC(=O)C(C)SCC(=O)NC=2C=CC=CC2N3CCCCC3,0.822,O=C(CSCC(=O)Nc1ccccc1N1CCCCC1)Nc1ccon1
XS658376b,O=C(C=1C=CC=CC1Cl)N2CCN(CC2)C(=O)C3CC(=O)N(CC=4C=CC=CC4)C3,4.384,O=C1CC(C(=O)N2CCN(C(=O)c3ccccc3)CC2)CN1Cc1ccccc1
XS836876b,CC1CCN(CC2=NN=NN2C=3C=CC(=CC3)S(C)(=O)=O)C=4C=C(Cl)C=CC4S1,0.84,c1ccc(-n2nnnc2CN2CCCSc3ccccc32)cc1
XS078815b,CCOCCN1N=C(C)C(C)N2C1=NC3=C2C(=O)N(CC=4C=CC=C(Cl)C4)C(=O)N3C,4.866,O=c1[nH]c2nc3n(c2c(=O)n1Cc1ccccc1)CC=NN3
XS846306a,COC(=O)CC1C2=CC(OC)=C(C=C2CCN1CC3=NC(=NO3)C=4C=CC=CN4)OC,2.152,c1ccc(-c2noc(CN3CCc4ccccc4C3)n2)nc1
XS846312a,CC(C)C(NC(=O)C=1C=CC(Cl)=CC1)C(=O)NCC=2C=CN=C(C2)N3CCOCC3,2.956,O=C(CNC(=O)c1ccccc1)NCc1ccnc(N2CCOCC2)c1
XS846310a,CC1=CC(C)=NN1CCCNC(=O)C(CC(C)C)NC(=O)C=2C=CC(Cl)=CC2Cl,2.14,O=C(CNC(=O)c1ccccc1)NCCCn1cccn1
XS846313a,CC(NC(=O)C1CC1)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC4=NSN=C34,13.576,O=C(NCC(=O)N1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)C1CC1
XS846305a,O=C(C1CCCN1S(=O)(=O)C=2C=CC(F)=CC2)N3CCC(CC3)C4=CNC=5C=CC=CC45,16.406,O=C(C1CCCN1S(=O)(=O)c1ccccc1)N1CCC(c2c[nH]c3ccccc23)CC1
XS171199b,CCN1CC(CN(C)C(=O)CCC2=NC3=C(C=NN3C=4C=CC=CC4)C(=O)N2)OC=5C=CC=CC51,22.486,O=C(CCc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)NCC1CNc2ccccc2O1
XS840429b,CC(NS(=O)(=O)C=1C=C(C=CC1Br)S(C)(=O)=O)C(=O)NC(C)(C)C,3.9,c1ccccc1
XS846321a,O=C1CC(CN1)NC=2N=CN=C3SC=CC23,2.566,O=C1CC(Nc2ncnc3sccc23)CN1
XS838465b,CC(NC=1C=CC=2NN=NC2C1)C3=CC=CS3,2.422,c1csc(CNc2ccc3[nH]nnc3c2)c1
XS846318a,CC1=NOC(=N1)C(C)NC(=O)NC2CC2,1.102,O=C(NCc1ncno1)NC1CC1
XS837526b,CC=1N=CSC1CNC(=O)C(C)CF,0.792,c1cscn1
XS846326a,CC(CCC1=CC=CO1)NC(=O)N2CCCC2,0.8,O=C(NCCCc1ccco1)N1CCCC1
XS839777b,CC(CCO)NC(=O)C=1C(O)=CC=CC1F,1.012,c1ccccc1
XS846330a,CC1=CC(=NN1)NC(=O)C(C)OC=2C=CC=CC2,5.76,O=C(COc1ccccc1)Nc1cc[nH]n1
XS039482c,O=C(NC1CCS(=O)(=O)C1)C=2C=CC=CC2,5.278,O=C(NC1CCS(=O)(=O)C1)c1ccccc1
XS840450b,CCC1(C)NC(=O)C=2C=CC=CC2NC1=O,6.708,O=C1CNC(=O)c2ccccc2N1
XS846327a,O=C1NC(NC=2C=CC=CC12)C=3C=CSC3,0.82,O=C1NC(c2ccsc2)Nc2ccccc21
XS846332a,CC1=CN=C(NC(=O)CC2C=CCC2)S1,2.336,O=C(CC1C=CCC1)Nc1nccs1
XS838526b,CC1=NSC(=N1)N2CCOCC2CC(F)F,1.412,c1nsc(N2CCOCC2)n1
XS846322a,CC(C(=O)N1CCNC(=O)CC1)C=2C=CC=CC2,2.854,O=C1CCN(C(=O)Cc2ccccc2)CCN1
XS836781b,O=C(C=1C=CN=CC1)N2N=CCC2(O)C(F)F,0.496,O=C(c1ccncc1)N1CCC=N1
XS846344a,CC(=O)NC(CC(=O)NC(C)C)C=1C=CC(C)=CC1,0.56,c1ccccc1
XS846338a,CC1=NC(=NN1)C2CCN(C2)C(=O)C=3C=CC=C(C)C3,0.42,O=C(c1ccccc1)N1CCC(c2nc[nH]n2)C1
XS838434b,FC=1C=NC=C(N1)N2CCOCC3(CC3(F)F)C2,9.544,c1cnc(N2CCOCC3(CC3)C2)cn1
XS837075b,CCC1=NN(C(=O)C(C#N)=C1CC)C2C=CCCC2,2.854,O=c1cccnn1C1C=CCCC1
XS846335a,CC(C1=CC=CS1)N(C)C(=O)NC=2C=CC=CC2,2.304,O=C(NCc1cccs1)Nc1ccccc1
XS837459b,FC1(F)CCCC1CCN2CCC=3N=CSC3C2,3.598,c1nc2c(s1)CN(CCC1CCCC1)CC2
XS840298b,CC1=CC(=NO1)C(C)NC(=O)C=2NN=C3COCC23,1.198,O=C(NCc1ccon1)c1[nH]nc2c1COC2
XS739460b,CN1CCC(NC(=O)CC=2C=CC=C(Cl)C2)C1=O,0.722,O=C(Cc1ccccc1)NC1CCNC1=O
XS837900b,O=C(C1C=CCC1)N2CCC(CC2)C3=NNC(=O)O3,6.67,O=C(C1C=CCC1)N1CCC(c2n[nH]c(=O)o2)CC1
XS846333a,CC(NC=1C=CC=2OCCOC2C1)C(=O)NC(N)=O,11.632,c1ccc2c(c1)OCCO2
XS846334a,COC=1C=CC(=CC1)NC(=O)NC(C)C=2N=CNN2,2.948,O=C(NCc1nc[nH]n1)Nc1ccccc1
XS840525b,CCCC1=NN=C(NC2CCN(C2=O)C(C)C)S1,12.868,O=C1NCCC1Nc1nncs1
XS840180b,C=1NN=C2CCCN(CC3CC=4C=CC=CC4O3)C12,1.986,c1ccc2c(c1)CC(CN1CCCc3n[nH]cc31)O2
XS842698b,O=C(NC1CC21CCC2)N3CC(CC4=CC=CO4)C3,0.978,O=C(NC1CC12CCC2)N1CC(Cc2ccco2)C1
XS837194b,CC1CSCCN1C(=O)N(C)C2CCOCC2,0.788,O=C(NC1CCOCC1)N1CCSCC1
XS697141b,CC=1C=NC(=CN1)C(=O)NC(C)C2=NN=C3C=CC=CN23,6.662,O=C(NCc1nnc2ccccn12)c1cnccn1
XS846354a,CC(NC(=O)C=1C=CC(=O)NN1)C=2C=C(F)C=CC2F,4.304,O=C(NCc1ccccc1)c1ccc(=O)[nH]n1
XS846359a,CC1=CC(=NO1)C(=O)NC(C=2C=CC=CC2)C(F)(F)F,2.898,O=C(NCc1ccccc1)c1ccon1
XS846347a,CC1=NN=C(CNC(=O)C(C=2C=CC=CC2)C3CC3)N1C,3.272,O=C(NCc1nnc[nH]1)C(c1ccccc1)C1CC1
XS846361a,COC=1C=C(Cl)C(C)=CC1NC(C)C(=O)NC(C)C,0.322,c1ccccc1
XS846357a,O=C(NC1=NC=2C=CC=CC2S1)C3CCC(=O)NC3,1.298,O=C1CCC(C(=O)Nc2nc3ccccc3s2)CN1
XS840187b,CC(COCC(F)(F)F)NC=1C=CC(C#N)=CC1F,2.452,c1ccccc1
XS846352a,CC1=NOC=2N=CN=C(C12)N3CCC4(CNC(=O)C4)C3,12.37,O=C1CC2(CCN(c3ncnc4oncc34)C2)CN1
ZZ001276c,CCC=1NN=CC1C(=O)N2CCCC(C2)N3C=CC=N3,2.228,O=C(c1cn[nH]c1)N1CCCC(n2cccn2)C1
XS846346a,CC(C)N1C=NC(=C1)S(=O)(=O)NC2CCCC2(C)C,12.028,O=S(=O)(NC1CCCC1)c1c[nH]cn1
XS500372b,CC=1C=NN(C1)CC2CN(CCO2)C=3C=C(C#N)C=CN3,1.72,c1ccc(N2CCOC(Cn3cccn3)C2)nc1
XS839624b,CC(C=1C=CC=CN1)N(C)C(=O)NC2=CC=CN(C)C2=O,7.46,O=C(NCc1ccccn1)Nc1ccc[nH]c1=O
XS846349a,CCC(C#N)NC(=O)C=1C=CC(=O)N(C1)C=2C=NN(C)C2,2.758,O=c1ccccn1-c1cn[nH]c1
XS846348a,CC(NC(=O)C=1C=CN(N1)C2CCCC2)C=3N=CON3,0.916,O=C(NCc1ncon1)c1ccn(C2CCCC2)n1
XS846353a,CCNC(=O)C(C)NC1=NS(=O)(=O)C=2C=CC=CC12,2.776,O=S1(=O)N=Cc2ccccc21
XS838070b,CC(C)OC1(CNC2=NC=CN3N=NN=C23)CCOC1,3.684,c1cn2nnnc2c(NCC2CCOC2)n1
XS582619b,COC=1C=CC(=CC1)S(=O)(=O)NC(C(N)=O)C(C)C,0.48,c1ccccc1
XS846370a,CCC=1C=CC=CC1OCC(=O)NC(C)C2=NC(C)=NO2,0.692,O=C(COc1ccccc1)NCc1ncno1
XS677759b,CC1(CCC(=O)NC1)C(=O)NCC=2C=CC(CO)=C(F)C2,0.64,O=C1CCC(C(=O)NCc2ccccc2)CN1
XS846368a,CC1=CC(=NO1)NC(=O)C(C)SC2=NC=CN2C3CC3,11.264,O=C(CSc1nccn1C1CC1)Nc1ccon1
XS842151b,COC(=O)C1CC=2C(C)=CC=CC2N1CC3=CSN=N3,1.632,c1ccc2c(c1)CCN2Cc1csnn1
XS840041b,CC1=NSC=C1C(=O)N2CCC(CS(C)(=O)=O)C2,1.65,O=C(c1cnsc1)N1CCCC1
XS846366a,CC1(CCC=2C=CC=CC2C1)C(=O)N3CCC=4NN=CC4C3,1.434,O=C(C1CCc2ccccc2C1)N1CCc2[nH]ncc2C1
XS846364a,CC(NC=1C=CC=2OC(F)(F)OC2C1)C(=O)NC(N)=O,6.81,c1ccc2c(c1)OCO2
XS846365a,CC1=NN(C)C(C)=C1C2CCCN2C3=NC=4C=CC=CC4O3,1.216,c1ccc2oc(N3CCCC3c3cn[nH]c3)nc2c1
XS604196b,CC(C)C(=O)N1CCCC1C(=O)NC=2C=C(F)C=CC2F,4.986,O=C(Nc1ccccc1)C1CCCN1
XS846367a,CC=1C=CC=C(C(=O)N2CCCC(O)(C2)C(N)=O)C1Cl,7.506,O=C(c1ccccc1)N1CCCCC1
XS846369a,CCC1=NOC(CN2CCCC2C=3C=CC=C(C3)OC)=N1,23.714,c1ccc(C2CCCN2Cc2ncno2)cc1
XS842474b,CNC(=O)NC(=O)C(C)N1C(=O)C2=CC=CC3=CC=CC1=C23,3.25,O=C1Nc2cccc3cccc1c23
XS846363a,O=C(CCC1=NC=CS1)N2CCCC(C2)N3C=CC=N3,9.692,O=C(CCc1nccs1)N1CCCC(n2cccn2)C1
XS842162b,CC1=NC(C)=C(S1)C(C)N(C)S(=O)(=O)C2COC2,3.878,O=S(=O)(NCc1cncs1)C1COC1
XS838360b,COC(=O)C(C=1C=CC=CC1)N2C=CC=3C=CC=CC3C2=O,3.344,O=c1c2ccccc2ccn1Cc1ccccc1
XS841776b,CC=1C=CC=C(C1)S(=O)(=O)CC2CCC3=NN=CN3C2,0.822,O=S(=O)(CC1CCc2nncn2C1)c1ccccc1
XS839748b,OC=1C=CC=CC1C(C#CC=2C=CC=CC2)N3CCCCC3,0.806,C(#CC(c1ccccc1)N1CCCCC1)c1ccccc1
XS588956b,CN(CC1=NC(=NO1)C(C)(C)C)C2CCS(=O)(=O)C2,0.578,O=S1(=O)CCC(NCc2ncno2)C1
XS846384a,CC(NC=1C=CC=2OCCOC2C1)C3=NC(=NO3)C(C)(C)C,1.218,c1noc(CNc2ccc3c(c2)OCCO3)n1
XS846375a,CC=1C=CC(=CC1)CC(=O)N2CCCCC2C3=NC=CS3,4.336,O=C(Cc1ccccc1)N1CCCCC1c1nccs1
XS809258b,CC1=CC(=NO1)C2CCCN2CC(=O)NC=3C=CC=CC3C,1.382,O=C(CN1CCCC1c1ccon1)Nc1ccccc1
XS846387a,CC(NS(=O)(=O)C=1C=CC=2OCCC2C1)C=3C=CN=CC3,0.944,O=S(=O)(NCc1ccncc1)c1ccc2c(c1)CCO2
XS691618b,O=C(CC=1C=CC=NC1)N2CCCC2C3=NOC(=N3)C4CC4,8.792,O=C(Cc1cccnc1)N1CCCC1c1noc(C2CC2)n1
XS846390a,CC1=NSC(N)=C1C(=O)OC(C)C(=O)NC=2C=CC=CC2,3.214,O=C(COC(=O)c1cnsc1)Nc1ccccc1
XS846385a,CC1=NOC(=N1)C(C)NC=2C=CC=3OC(=NC3C2)C(C)(C)C,9.14,c1noc(CNc2ccc3ocnc3c2)n1
XS846377a,CN(C1CCN(C1=O)C=2C=CC=CC2Cl)S(C)(=O)=O,3.13,O=C1CCCN1c1ccccc1
XS838225b,CC(NCC1=CC=NN1C)C2=CC(Br)=CS2,2.154,c1csc(CNCc2ccn[nH]2)c1
XS576944b,COCC1(CCCN1CC=2C=CC(Cl)=CC2F)C(N)=O,1.036,c1ccc(CN2CCCC2)cc1
XS846389a,CN1C=2C=CC=CC2C(=O)NC1C=3C=CC(=CC3)N4C=CN=C4,3.73,O=C1NC(c2ccc(-n3ccnc3)cc2)Nc2ccccc21
XS842110b,CC1CN(CC2=NN=NN2CC(F)(F)F)CC3=CNN=C31,2.894,c1[nH]nc2c1CN(Cc1nnn[nH]1)CC2
XS840473b,CC(C)C1=NC(=CS1)C(C)NC=2N=CC(=C(N)N2)[N+]([O-])=O,2.446,c1cnc(NCc2cscn2)nc1
XS846394a,CC(NC(=O)N1CCOCC1)C=2C=CC=3OCCCOC3C2,1.346,O=C(NCc1ccc2c(c1)OCCCO2)N1CCOCC1
XS559660b,O=C(C=1C=CC=C2OCOC12)N3CCCCC3CN4C=CC=N4,1.73,O=C(c1cccc2c1OCO2)N1CCCCC1Cn1cccn1
XS846393a,OC(COC=1C=CC(=CC1)C=2C=CC=CC2)CN3CCCCC3,0.5,c1ccc(-c2ccc(OCCCN3CCCCC3)cc2)cc1
XS814338b,CC=1C=CC=C(C1)C(=O)NC(C(=O)NC=2C=CN=CC2)C(C)C,2.158,O=C(CNC(=O)c1ccccc1)Nc1ccncc1
XS841635b,CC(C1=CSN=N1)N2CCN(CC2)C=3C=CC(F)=CC3F,1.676,c1ccc(N2CCN(Cc3csnn3)CC2)cc1
XS841722b,C=C1C=2C=CC=CC2C(=O)N1C(C)C(=O)N=C3SC=CN3C,1.264,C=C1c2ccccc2C(=O)N1CC(=O)N=c1[nH]ccs1
XS840820b,CC(CN(C)CC=1C(F)=CC=CC1Cl)CS(C)(=O)=O,1.19,c1ccccc1
XS837513b,N#CC=1C=CC=C(C1)OC=2C=CN=C(N2)NC3CCC(=O)NC3,8.712,O=C1CCC(Nc2nccc(Oc3ccccc3)n2)CN1
XS837830b,O=C(O)C(NC(=O)C=1C=CC(Cl)=CC1O)C=2C=CSC2,2.136,O=C(NCc1ccsc1)c1ccccc1
XS419664b,COC=1C=CC=CC1CC(=O)NC(C)C2=NC=3C=CC=CC3N2,0.966,O=C(Cc1ccccc1)NCc1nc2ccccc2[nH]1
XS846397a,O=C(C=1C=CC2=CC=CC=C2C1)N3CCCC(C3)N4CCCC4,1.162,O=C(c1ccc2ccccc2c1)N1CCCC(N2CCCC2)C1
XS840456b,CC1=NN(C)C(C)=C1C(=O)OC(C)C(=O)NC(=O)NC2CC2,3.63,O=C(COC(=O)c1cn[nH]c1)NC(=O)NC1CC1
XS837300b,CN1N=CC=C1C=2C=CC(=NN2)NCC3CC(=O)N(C3)C4CC4,7.902,O=C1CC(CNc2ccc(-c3ccn[nH]3)nn2)CN1C1CC1
XS846391a,CC1(C)CN(CC1C=2C=CC=CC2)C(=O)NCC=3C=CC=NC3,4.554,O=C(NCc1cccnc1)N1CCC(c2ccccc2)C1
XS596365b,O=C(O)C=1C=CC(=CC1)CNC(=O)C2COC=3C=CC=CC3C2,7.832,O=C(NCc1ccccc1)C1COc2ccccc2C1
XS839443b,O=C(NCC1COC(=O)N1)C=2C=CC(F)=CC2C(F)(F)F,0.674,O=C1NC(CNC(=O)c2ccccc2)CO1
XS428172b,CC1=NOC=2N=CN=C(NC3CCCN(C3)C4=CC=NN4C)C12,2.738,c1cc(N2CCCC(Nc3ncnc4oncc34)C2)[nH]n1
XS606791b,O=C(CCOC=1C=CC=C(F)C1)N2CCCC(C2)C3=CC=NN3,12.502,O=C(CCOc1ccccc1)N1CCCC(c2ccn[nH]2)C1
XS846413a,CN(CCCC=1C=CC=CC1)CC(=O)NC2CCCCNC2=O,0.932,O=C(CNCCCc1ccccc1)NC1CCCCNC1=O
XS846407a,CC(=O)NC1=NC(=CS1)CN2CCCC2CC=3C=CC=CC3,1.576,c1ccc(CC2CCCN2Cc2cscn2)cc1
XS781778b,CC1=NC2=C(CCCC2CNC(=O)C=3SC=CC3C#N)S1,1.616,O=C(NCC1CCCc2scnc21)c1cccs1
XS837289b,O=C(O)C1=CSC(=C1)CC(=O)NC2CCOCCC2(F)F,4.576,O=C(Cc1cccs1)NC1CCCOCC1
XS846412a,CC=1N=C(CC=2C=CC=CC2)SC1C(=O)NCC3CCCO3,2.338,O=C(NCC1CCCO1)c1cnc(Cc2ccccc2)s1
XS846408a,CC(NC(=O)CN1C=CC(=N1)C(F)(F)F)C=2C=CC(F)=CC2,0.806,O=C(Cn1cccn1)NCc1ccccc1
XS837377b,CC1=CN=C(S1)C2CCCCN2CC3=NC=4N=CC=CC4O3,6.536,c1cnc2nc(CN3CCCCC3c3nccs3)oc2c1
XS846409a,COC1=C(NC=2C=CC=CC12)C(=O)N3CCOCC3CC4CC4,8.084,O=C(c1cc2ccccc2[nH]1)N1CCOCC1CC1CC1
XS846401a,CN(CC1=NN=C(O1)C2CC2)C3CCCN(C3)C=4C=CC=NN4,0.994,c1cnnc(N2CCCC(NCc3nnc(C4CC4)o3)C2)c1
XS846406a,CC(=O)NC=1C=CC(=CC1)CN2CCOCC2C3=NC(C)=NO3,15.798,c1ccc(CN2CCOCC2c2ncno2)cc1
XS846399a,CCCN1C(=O)N(CC(=O)NCC2CCCO2)C=3C=CC=CC31,1.542,O=C(Cn1c(=O)[nH]c2ccccc21)NCC1CCCO1
XS842609b,CC(OC=1C=CC=CC1F)C(=O)NNC(=O)C=2C=CC(=O)NN2,5.348,O=C(COc1ccccc1)NNC(=O)c1ccc(=O)[nH]n1
XS789581b,O=C(C1=NNC(=O)C=2C=CC=CC12)N3CCCC3C=4C=CC=NC4,14.542,O=C(c1n[nH]c(=O)c2ccccc12)N1CCCC1c1cccnc1
XS846410a,CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)NCCC3CCCO3,1.004,O=C(NCCC1CCCO1)c1ncn(-c2ccccc2)n1
