mol_id,smiles,rs,scaffold
XS838113b,COC=1C=CC2=C(N1)N(C)CCN2C(=O)C3CCC4=NC(C)=NN4C3,0.832,O=C(C1CCc2ncnn2C1)N1CCNc2ncccc21
XS839364b,FC=1C=C(Br)C=C(N1)NC2CCCOC32CCOCC3,0.382,c1ccc(NC2CCCOC23CCOCC3)nc1
XS845723a,O=C(NC1CCN(C1)C=2C=CC=C(Cl)C2)C=3C=CC4=NN=CN4C3,6.076,O=C(NC1CCN(c2ccccc2)C1)c1ccc2nncn2c1
XS845730a,CC(C)OC=1C=CC=CC1C(C)NC2=C(C#N)C(=O)N(C)C(=O)N2C,1.284,O=c1cc(NCc2ccccc2)[nH]c(=O)[nH]1
XS839136b,CS(=N)(=O)C=1C=CC=C(C1)CN2C=NC3=C(N=NN3C4CC4)C2=O,1.226,O=c1c2nnn(C3CC3)c2ncn1Cc1ccccc1
XS838772b,CC=1C=CC(=CC1)C(CC(F)(F)F)NC(=O)N(C)CC2=CNN=N2,8.956,O=C(NCc1ccccc1)NCc1c[nH]nn1
XS842198b,O=C(CN1C=NC=N1)NC(C=2C=CC=CC2)C=3C=CC=4OCCCC4C3,1.256,O=C(Cn1cncn1)NC(c1ccccc1)c1ccc2c(c1)CCCO2
XS573822b,COC=1C=CC(=CC1)CN(C(=O)CN2CCCCC(O)C2=O)C3CC3,0.556,O=C1CCCCCN1CC(=O)N(Cc1ccccc1)C1CC1
XS845742a,O=C(C=1C=CN2N=NC=C2C1)N3CCCC(C3)C4=CNC=5C=CC=CC45,3.64,O=C(c1ccn2nncc2c1)N1CCCC(c2c[nH]c3ccccc23)C1
XS669914b,CC1=NN(CC(C)C)C(C)=C1CC(=O)N2CCCC(C2)N3C=NC=N3,0.46,O=C(Cc1cn[nH]c1)N1CCCC(n2cncn2)C1
XS845737a,CC(NC(=O)C1CCC1)C(=O)NC=2C=NN(C2)C=3C=CC=CC3Cl,2.376,O=C(CNC(=O)C1CCC1)Nc1cnn(-c2ccccc2)c1
XS845738a,O=C(NC1=NC(=CS1)C=2C=CC=C(F)C2)C3CC(=O)N(C3)C4CC4,2.05,O=C(Nc1nc(-c2ccccc2)cs1)C1CC(=O)N(C2CC2)C1
XS823172b,CC(OC=1C=CC=CC1C#N)C(=O)NCC=2C=CN=C(C2)N3C=CC=N3,0.526,O=C(COc1ccccc1)NCc1ccnc(-n2cccn2)c1
XS840613c,CC=1N=C2C=CC(=CC2=NC1C)C(=O)NC(C)C=3C=CC=C(C3)[N+]([O-])=O,0.388,O=C(NCc1ccccc1)c1ccc2nccnc2c1
XS845747a,O=C(CCN1N=C(OC1=O)C2=CC=CS2)NC3CCC=4C=CC=CC43,0.76,O=C(CCn1nc(-c2cccs2)oc1=O)NC1CCc2ccccc21
XS679112b,O=C(NC1CC1)C=2C=C(N=C3C=CC=CC23)SC4CCCCNC4=O,1.116,O=C(NC1CC1)c1cc(SC2CCCCNC2=O)nc2ccccc12
XS845749a,CC(NC(=O)CN1C(=O)C=2C=CC=CC2C1=O)C=3C=CC=4OCOC4C3,1.46,O=C(CN1C(=O)c2ccccc2C1=O)NCc1ccc2c(c1)OCO2
XS845754a,O=C(NC=1C=NC=C2C=CC=CC12)C3CC(=O)NC=4C=CC(Cl)=CC43,0.726,O=C1CC(C(=O)Nc2cncc3ccccc23)c2ccccc2N1
XS706910b,CC(NC(=O)C1CCN(CC1)C=2C=CC(C#N)=CN2)C=3C=CC=C(O)C3,0.65,O=C(NCc1ccccc1)C1CCN(c2ccccn2)CC1
XS845746a,COC=1C=CC(C(N)=O)=C(C1)OC(C)C(=O)C2=C(C)NC=3C=CC=CC23,0.324,O=C(COc1ccccc1)c1c[nH]c2ccccc12
XS814928b,CC1=NN(C)C=2N=C(C)C(CCC(=O)NC(C)C3=CC=CS3)=C(C)C12,0.552,O=C(CCc1cnc2[nH]ncc2c1)NCc1cccs1
XS709077b,CN1C(=O)CC(CNC(=O)CNC(=O)C=2C=CC3=CC=CC=C3C2)C1=O,0.658,O=C(CNC(=O)c1ccc2ccccc2c1)NCC1CC(=O)NC1=O
XS845755a,CCC=1C=CC(=CC1)NC(=O)C(C)NC=2C=CC(=CC2)N3CCCC3=O,0.648,O=C(CNc1ccc(N2CCCC2=O)cc1)Nc1ccccc1
XS837010b,O=C(NNC(=O)C1CCN(C1)C(=O)C=2C=CC=CC2)C=3C=CC=C(F)N3,0.64,O=C(NNC(=O)C1CCN(C(=O)c2ccccc2)C1)c1ccccn1
XS845750a,COC=1C=CC(=CC1)OCC(O)CN(C)CC(=O)NC=2C=C(C)ON2,17.1,O=C(CNCCCOc1ccccc1)Nc1ccon1
XS687487b,CC(SC=1C=CC(=CN1)S(=O)(=O)N2CCOCC2)C=3C=CC=CC3,11.384,O=S(=O)(c1ccc(SCc2ccccc2)nc1)N1CCOCC1
XS667491b,CC=1C=C(C)N(N1)C=2C=CC(Cl)=C(N2)C(=O)NC3CCN(C)C(=O)C3,0.812,O=C1CC(NC(=O)c2cccc(-n3cccn3)n2)CCN1
XS837234b,COC=1C=CC=C2C1N=C(NC(=O)C3CCCN3C4=NC=CS4)N2C,2.372,O=C(Nc1nc2ccccc2[nH]1)C1CCCN1c1nccs1
XS723556b,O=C(CNC(=O)CC1SC=2C=CC=CC2NC1=O)NCC3=CC=CO3,0.494,O=C(CNC(=O)CC1Sc2ccccc2NC1=O)NCc1ccco1
XS841524b,COC=1C=C(C(=O)N2CCC32CCCS(=O)(=O)C3)C4=CC=CC=C4N1,3.102,O=C(c1ccnc2ccccc12)N1CCC12CCCS(=O)(=O)C2
XS845768a,CC(C)OCC=1C=CC=CC1CNC(=O)C2CCCN(C2)C(=O)C(C)C,0.41,O=C(NCc1ccccc1)C1CCCNC1
XS845767a,CC1CC=2C=CC=CC2N1C(=O)CN(C)S(=O)(=O)C=3C=CC(F)=CC3,2.24,O=C(CNS(=O)(=O)c1ccccc1)N1CCc2ccccc21
XS845760a,CC(CC(=O)N1CCC(C)(CC1)C=2C=CC=CC2)NC(=O)C=3C=CC=CC3,0.632,O=C(NCCC(=O)N1CCC(c2ccccc2)CC1)c1ccccc1
XS845761a,CC(NC(=O)C1=CC=2C=C(F)C=CC2N1)C=3C=NN(C3)CC=4C=CC=CC4,1.014,O=C(NCc1cnn(Cc2ccccc2)c1)c1cc2ccccc2[nH]1
XS838831b,CC(C(=O)NC=1C=CC(=CC1)C(C)(C)C)N2C=C(COC3COC3)N=N2,0.964,O=C(Cn1cc(COC2COC2)nn1)Nc1ccccc1
XS181966e,COC=1N=CC=CC1CNC(=O)NC(CC=2C=CC=CC2)C=3C=CC=CC3,0.738,O=C(NCc1cccnc1)NC(Cc1ccccc1)c1ccccc1
XS693226b,CC=1C=CC=C2CCCN(C(=O)C3CCCN(C3)C(=O)C4=CC=CS4)C12,0.994,O=C(c1cccs1)N1CCCC(C(=O)N2CCCc3ccccc32)C1
XS845775a,CNS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCCC2C=3C=CC=C(C3)OC,0.554,O=C(c1ccccc1)N1CCCC1c1ccccc1
XS796792b,CCN(C1CCS(=O)(=O)C1)S(=O)(=O)C=2C=CC=3OCCCOC3C2,0.36,O=S1(=O)CCC(NS(=O)(=O)c2ccc3c(c2)OCCCO3)C1
XS548987b,NC(=O)C1CN(CC2=CC=C(S2)C=3C=CC(=CC3)C(F)(F)F)CCO1,0.384,c1ccc(-c2ccc(CN3CCOCC3)s2)cc1
XS845772a,O=C(C=1C=NN(C1)CC=2C=CC=CC2)N3CCC4(C3)C(=O)NC=5C=CC=CC54,0.728,O=C(c1cnn(Cc2ccccc2)c1)N1CCC2(C1)C(=O)Nc1ccccc12
XS845774a,CC(OC=1C=CC(C#N)=CC1)C(=O)N(C)CC2=NC=3C=CSC3C(=O)N2,1.074,O=C(COc1ccccc1)NCc1nc2ccsc2c(=O)[nH]1
XS840361b,CC1=C(C(=O)NC=2C=CC=CC2F)C(C=3C=CC=CC3F)N(C)C(=O)N1C,0.828,O=C1NC=C(C(=O)Nc2ccccc2)C(c2ccccc2)N1
XS845779a,CC(C(=O)N1CCC=2C=CC=CC21)N3CCN(CC3)C=4C=CC=CC4Cl,0.532,O=C(CN1CCN(c2ccccc2)CC1)N1CCc2ccccc21
XS837838b,CC(=O)NC(C)(C)C1=NOC(=N1)C2=CC=3C=CC=CC3OC2C(F)(F)F,0.404,C1=C(c2ncno2)COc2ccccc21
XS838348b,CC(C)(C)C=1CC(ON1)C(=O)NC=2C=CC(=CC2)C3=NN=C4CCCCN34,1.008,O=C(Nc1ccc(-c2nnc3n2CCCC3)cc1)C1CC=NO1
XS812615b,CCN(C(=O)CSC1=NN=C(O1)C2=CC=CO2)C3CCS(=O)(=O)C3,1.076,O=C(CSc1nnc(-c2ccco2)o1)NC1CCS(=O)(=O)C1
XS839436b,CN(C(C(N)=O)C=1C=CC=C(F)C1)S(=O)(=O)C2=CSC=3C=CC=CC23,0.968,O=S(=O)(NCc1ccccc1)c1csc2ccccc12
XS845787a,CN1C(=NN=C1N2CCC(C)(F)C2)C=3C=C(ON3)C=4C=CC=5OCCOC5C4,1.928,c1cc2c(cc1-c1cc(-c3nnc(N4CCCC4)[nH]3)no1)OCCO2
XS845792a,COC=1C=C(C=CC1OCC=2C=CN=CC2)C(C)NC(=O)C=3N=CC=NC3N,1.062,O=C(NCc1ccc(OCc2ccncc2)cc1)c1cnccn1
XS841573b,N#CC(C=1C=CC=CC1)C=2C=CC(=CC2Cl)NC(=O)N3CC4(C3)CCOC4,7.652,O=C(Nc1ccc(Cc2ccccc2)cc1)N1CC2(CCOC2)C1
XS845793a,CNC(=O)NC(=O)C(C)SC1=NN=C(C2=CNC=3C=CC=CC23)N1C4CC4,1.328,c1ccc2c(-c3nncn3C3CC3)c[nH]c2c1
XS840397b,CC(C)N=C1C=CC(C#N)=CN1C(=O)C2CC(=O)N(C2)C=3C=CC=CC3Cl,1.552,N=c1ccccn1C(=O)C1CC(=O)N(c2ccccc2)C1
XS845782a,COC=1C=CC(F)=C2NC(=CC12)C(=O)N3CCN(CC=4C=CC=CC4)CC3C,1.368,O=C(c1cc2ccccc2[nH]1)N1CCN(Cc2ccccc2)CC1
XS764874b,CC1=NOC(C)=C1S(=O)(=O)N2CCN(CC2)C(=O)C(C)C=3C=CC=NC3,2.24,O=C(Cc1cccnc1)N1CCN(S(=O)(=O)c2cnoc2)CC1
XS056720e,CC1=CC(=NO1)NC(=O)C(C=2C=CC=CC2)N3CCN(CC3)C(=O)C4=CC=CO4,0.324,O=C(Nc1ccon1)C(c1ccccc1)N1CCN(C(=O)c2ccco2)CC1
XS836562b,CC(NC(=O)C=1CCC(=O)N(N1)C=2C=CC=CC2)C=3C=CC(=CC3)S(C)(=O)=O,9.436,O=C(NCc1ccccc1)C1=NN(c2ccccc2)C(=O)CC1
XS845800a,COC=1C=CC=C(C1)C2CCCN2S(=O)(=O)C=3C=CC=CC3Br,0.688,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1
XS845806a,CC1=CC=C(S1)S(=O)(=O)N2CCCC(C2)C(=O)N(C)C=3C=CC=CC3F,0.44,O=C(Nc1ccccc1)C1CCCN(S(=O)(=O)c2cccs2)C1
XS845799a,O=C(NCCC=1C=CC=2NC=CC2C1)N3CCCC(C3)N4CCCS4(=O)=O,0.744,O=C(NCCc1ccc2[nH]ccc2c1)N1CCCC(N2CCCS2(=O)=O)C1
XS845802a,CC1=NOC=2N=C(C=C(C(=O)OC(C)C(=O)N3CCCC3)C12)C=4C=CC(F)=CC4,0.418,O=C(OCC(=O)N1CCCC1)c1cc(-c2ccccc2)nc2oncc12
XS840957b,CC1=CC=C(S1)C(=O)N2CC3(C2)CCCN(C3)C(=O)C4CCC5=NC=NN5C4,1.13,O=C(c1cccs1)N1CC2(CCCN(C(=O)C3CCc4ncnn4C3)C2)C1
XS842334b,O=S(=O)(CC=1N=CSC1Cl)N2CCOCCC2C=3C=CC(F)=CC3,1.184,O=S(=O)(Cc1cscn1)N1CCOCCC1c1ccccc1
XS656847b,CC1=CSC(=N1)C(NC(=O)C=2C=C(C=CC2Cl)N3CCCC3=O)C4CC4,0.644,O=C(NC(c1nccs1)C1CC1)c1cccc(N2CCCC2=O)c1
XS845798a,CC(OC(=O)CCCN1C(=O)OC=2C=CC=CC21)C(=O)N(C)CC=3C=CC=CC3,1.048,O=C(COC(=O)CCCn1c(=O)oc2ccccc21)NCc1ccccc1
XS837663b,CN1N=NC=2CC(CCC21)NC(=O)NC=3C=CC=C(C3)COC=4C=CC(F)=CC4,0.404,O=C(Nc1cccc(COc2ccccc2)c1)NC1CCc2[nH]nnc2C1
XS845804a,CC1=C(C(=O)NC=2C=CC(F)=CC2)C(NC(=O)N1C)C=3C(F)=CC=CC3Cl,0.482,O=C1NC=C(C(=O)Nc2ccccc2)C(c2ccccc2)N1
XS845811a,CC=1C=C(C=CC1F)N2CC(CC2=O)C3=NC(=NO3)C=4C=CC(=CC4)S(N)(=O)=O,1.362,O=C1CC(c2nc(-c3ccccc3)no2)CN1c1ccccc1
XS056501d,CC=1N=C2C=CC=CC2=NC1COC(=O)C(C)N3C(=O)C=4C=CC=C(C4C3=O)[N+]([O-])=O,1.224,O=C(CN1C(=O)c2ccccc2C1=O)OCc1cnc2ccccc2n1
XS845816a,CCN(CC)C(=O)N1CCCC(C1)C(=O)NC2=NC(C)=C(S2)C=3C=CC=CN3,0.7,O=C(Nc1ncc(-c2ccccn2)s1)C1CCCNC1
XS842500b,CC(NC(=O)C=1C=NN(C)C1C#N)C2=NC(=CS2)C=3C=CC(Cl)=CC3Cl,2.7,O=C(NCc1nc(-c2ccccc2)cs1)c1cn[nH]c1
XS388181b,CN1C=CN=C1C(NC(=O)C2=CN=C3SCCN3C2=O)C=4C=CC(Cl)=CC4,1.944,O=C(NC(c1ccccc1)c1ncc[nH]1)c1cnc2n(c1=O)CCS2
XS845815a,COC=1C=CC2=NC(C)=C(C=C2C1)C(=O)NC(C)C3=CC(OC)=C(OC)C(=C3)OC,1.784,O=C(NCc1ccccc1)c1cnc2ccccc2c1
XS840025b,CCOC=1C=CC(=CC1)NC=2N=CC=CC2C(=O)OC(C)CN(C)S(C)(=O)=O,0.38,c1ccc(Nc2ccccn2)cc1
XS845812a,CC(NC(=O)CCC1=NC=C(O1)C=2C=CC(F)=CC2F)C=3C=CC=4OCOC4C3,0.622,O=C(CCc1ncc(-c2ccccc2)o1)NCc1ccc2c(c1)OCO2
XS845808a,COC(=O)C=1C=CC(C)=C(C1)NC(=O)N(C)C2CS(=O)(=O)C=3C=CC(Cl)=CC32,0.878,O=C(Nc1ccccc1)NC1CS(=O)(=O)c2ccccc21
XS845818a,COC=1C=C(C=CC1OC(=O)C2=CC=CO2)C3NC(=O)NC(C)=C3C(=O)OC(C)C,0.57,O=C1NC=CC(c2ccc(OC(=O)c3ccco3)cc2)N1
XS839441b,CC1=NC2=C3C=CC=NC3=NN2C(C)=C1CCC(=O)OCC4CC=5C=CC=CC5O4,1.162,O=C(CCc1cnc2c3cccnc3nn2c1)OCC1Cc2ccccc2O1
XS845817a,O=C(C1CC=2C=CC=CC2C(=O)O1)N3CCN(CC3)S(=O)(=O)C4=CC=CS4,1.572,O=C1OC(C(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)Cc2ccccc21
XS841895b,CC=1C=CC(F)=C(C1)C=2C=C(NC(=O)NC3=CC=NN3C4CCS(=O)(=O)C4)NN2,0.528,O=C(Nc1cc(-c2ccccc2)n[nH]1)Nc1ccnn1C1CCS(=O)(=O)C1
XS845810a,CC(OC=1C=CC=CC1C(N)=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)N3CCCC3,0.306,O=C(COc1ccccc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
XS845825a,O=C(NC=1C=CC=CC1)C2CCCN(C2)C=3C=CC(=CN3)S(=O)(=O)N4CCCCC4,2.026,O=C(Nc1ccccc1)C1CCCN(c2ccc(S(=O)(=O)N3CCCCC3)cn2)C1
XS680638b,O=S(=O)(C=1C=CC=C(Cl)C1F)N2CCC3(CC3C4=NN=C(O4)C=5C=CC=CC5)CC2,0.876,O=S(=O)(c1ccccc1)N1CCC2(CC1)CC2c1nnc(-c2ccccc2)o1
XS845824a,CCN1C(=O)N(CCC(=O)N2CCCC2C=3C=CC(=CC3OC)OC)C=4C=CC=CC41,0.954,O=C(CCn1c(=O)[nH]c2ccccc21)N1CCCC1c1ccccc1
XS845834a,CCC(=O)N1N=C(CC1C=2C(F)=CC=CC2Cl)C=3C=CC(=CC3)NS(C)(=O)=O,2.532,c1ccc(C2=NNC(c3ccccc3)C2)cc1
XS804017b,CCN(C(=O)C(C)OC(=O)C=1C=CC=C(C1)S(=O)(=O)N(C)C(C)C)C=2C=CC=CC2,0.394,O=C(COC(=O)c1ccccc1)Nc1ccccc1
XS845821a,COC=1C=CC(OC)=C(C1)NC(=O)C(C)OC(=O)C=2C=CC(=CC2)N3C(=O)CCC3=O,1.15,O=C(COC(=O)c1ccc(N2C(=O)CCC2=O)cc1)Nc1ccccc1
XS845829a,COC=1C=CC=CC1NC(=O)C2=C(C)NC3=NC(=NN3C2C=4C=CN=CC4)C5=CC=CS5,3.832,O=C(Nc1ccccc1)C1=CNc2nc(-c3cccs3)nn2C1c1ccncc1
XS845833a,CC=1C=CC=2C(=NNC2C1)C(=O)NCC=3C=CC=4CN(C(=O)C4C3)C5CCC(=O)NC5=O,1.326,O=C1CCC(N2Cc3ccc(CNC(=O)c4n[nH]c5ccccc45)cc3C2=O)C(=O)N1
XS047217c,CC(C)N(C(=O)CN1C(=NC=2C=CC=CC21)C3CC(=O)N(C3)C=4C=CC=CC4F)C=5C=CC=CC5,3.01,O=C(Cn1c(C2CC(=O)N(c3ccccc3)C2)nc2ccccc21)Nc1ccccc1
XS845830a,CC(NC=1C=CC=2OCCCOC2C1)C(=O)NC=3C=CC(=CC3)S(=O)(=O)N4CCCC4,0.658,O=C(CNc1ccc2c(c1)OCCCO2)Nc1ccc(S(=O)(=O)N2CCCC2)cc1
XS845831a,O=C(CN1CCCC1C=2C=CC=3OCCOC3C2)NC(=O)NC=4C=CC=5OCCOC5C4,0.934,O=C(CN1CCCC1c1ccc2c(c1)OCCO2)NC(=O)Nc1ccc2c(c1)OCCO2
XS845832a,COCCOC(=O)C1=C(C)N(C(=O)NC1C=2C=CC(=CC2)C(=O)OC)C=3C=CC=CC3,3.046,O=C1NC(c2ccccc2)C=CN1c1ccccc1
XS845843a,CCOC=1C=C2CC(C)OC2=CC1NC(C)=O,0.734,c1ccc2c(c1)CCO2
XS841675b,CC1(C)CC2(CCO1)NC(=O)C=3C=CC=CC3N2,0.858,O=C1NC2(CCOCC2)Nc2ccccc21
XS845841a,CC(C#N)SC1=NN=C(O1)C=2C=CC(F)=CC2,0.844,c1ccc(-c2nnco2)cc1
XS841639b,CCN1CN(CC1=O)C(=O)C2CC32CCCC3,0.524,O=C1CN(C(=O)C2CC23CCCC3)CN1
XS839404b,CC1(C)COCCC1C(=O)NN2C=CC=N2,10.02,O=C(Nn1cccn1)C1CCOCC1
XS837257b,CC1CNC(=O)C=2C=CC=C(Br)C21,0.452,O=C1NCCc2ccccc21
XS845842a,CCC1CCN(C1)C2=NC(=CO2)C(=O)O,1.294,c1coc(N2CCCC2)n1
XS845856a,CC(CCC1=CC=CO1)NC=2N=CN=C3C2C=NN3C,1.074,c1coc(CCCNc2ncnc3[nH]ncc23)c1
XS163410b,NC(=O)C(NC=1C=CC(Cl)=CC1)C=2C=CC=CC2,0.456,c1ccc(CNc2ccccc2)cc1
XS613361b,CC1CCCN(CC1)C2=NC=3C=CC=CC3C(=O)N2,0.464,O=c1[nH]c(N2CCCCCC2)nc2ccccc12
XS837352b,COC=1N=CC(=CC1C)C=2C=CC(=CC2)C(C)C(=O)O,0.496,c1ccc(-c2cccnc2)cc1
XS501704b,CC(NC(=O)C=1C=CC=NC1O)C(=O)N2CCCC2,0.576,O=C(NCC(=O)N1CCCC1)c1cccnc1
AR001818b,C=1C=CC2=C(C1)NC3=NC=NC(NCC4CCOC4)=C32,0.794,c1ccc2c(c1)[nH]c1ncnc(NCC3CCOC3)c12
XS397241b,COC=1C=CC=CC1C(C)NC(=O)C=2C=CC=CC2F,0.44,O=C(NCc1ccccc1)c1ccccc1
XS727017b,O=C(C1CNCCO1)N(CC=2C=CC=CC2F)C3CC3,1.518,O=C(C1CNCCO1)N(Cc1ccccc1)C1CC1
XS845873a,CC1C=2NC=3C=CC=CC3C2CCN1C(=O)C=4C=COC4,1.754,O=C(c1ccoc1)N1CCc2c([nH]c3ccccc23)C1
XS733093b,CC1C(=O)NCCN1C(=O)C=2C=CC=C(C2)C(F)(F)F,0.762,O=C1CN(C(=O)c2ccccc2)CCN1
XS845869a,O=C(O)CC(NC(=O)C1=CC=CS1)C2=CC=CS2,0.498,O=C(NCc1cccs1)c1cccs1
XS845881a,O=C1OCCC12CCCN2CC3=CC(=NN3)C=4C=CC=CC4,0.86,O=C1OCCC12CCCN2Cc1cc(-c2ccccc2)n[nH]1
XS845883a,COC=1C=CC=C(C1)CC(=O)NC2(C)CCS(=O)(=O)C2,0.38,O=C(Cc1ccccc1)NC1CCS(=O)(=O)C1
XS841381b,CC1=CC(=O)NC(=N1)NCC2CSC=3C=CC=CC3O2,1.3,O=c1ccnc(NCC2CSc3ccccc3O2)[nH]1
XS845889a,COC=1C=CC=C(C1)C(=O)N2CCCC2C=3C(C)=NNC3C,0.916,O=C(c1ccccc1)N1CCCC1c1cn[nH]c1
XS845897a,CN(CC(=O)NC(C)(C)C)C(=O)NC1CCC=2C=CC=CC21,0.38,c1ccc2c(c1)CCC2
XS837177b,CC=1OC(NC(=O)C(C)N2CCNC(=O)CC2)=C(C#N)C1C,0.404,O=C1CCN(CC(=O)Nc2ccco2)CCN1
XS448878b,CC=1C=CC=CC1C2CCN(C2)C(=O)C3=CNC=4N=CC=CC34,1.782,O=C(c1c[nH]c2ncccc12)N1CCC(c2ccccc2)C1
XS805428b,CC1=CSC(=N1)C2CCCCN2C(=O)C=3C=CC(C)=NC3,1.126,O=C(c1cccnc1)N1CCCCC1c1nccs1
XS845898a,CSC=1C=CC(=CC1)C(C)NC(=O)NCC=2C=CC=CC2,1.226,O=C(NCc1ccccc1)NCc1ccccc1
XS845891a,CC=1C=CC=C(C1)C=2CC(C3=CC=CO3)N(N2)S(C)(=O)=O,1.52,c1ccc(C2=NNC(c3ccco3)C2)cc1
XS806396b,CC(SC=1C=CC(Cl)=CC1)C(=O)N2CCNC(=O)C2,1.088,O=C1CN(C(=O)CSc2ccccc2)CCN1
XS838240b,CC1(CCC(=O)NC1=O)N2C(=O)CC3(CCCCCC3)C2=O,1.124,O=C1CCC(N2C(=O)CC3(CCCCCC3)C2=O)C(=O)N1
XS845911a,CCC(CC=1C=CC=C(C1)C=2C=NC=3C=NN(C)C3C2)C(=O)O,0.304,c1ccc(-c2cnc3cn[nH]c3c2)cc1
XS842629b,CC(CC=1C=CSC1)N(C)C(=O)NC=2C=CC=3C=CNC3C2,0.534,O=C(NCCc1ccsc1)Nc1ccc2cc[nH]c2c1
XS836466b,CC(NC(=O)C=1OC=CC1COC=2C=CC=CC2)C=3C=CON3,0.946,O=C(NCc1ccon1)c1occc1COc1ccccc1
XS841932b,COCC1=CN(N=N1)C(C)C2=NC=3C=CC=CC3N2C(F)F,0.584,c1ccc2[nH]c(Cn3ccnn3)nc2c1
XS845909a,CN1N=C(C=C1C(=O)N2CCCC2CC=3C=CC=CC3)C(=O)O,0.372,O=C(c1ccn[nH]1)N1CCCC1Cc1ccccc1
XS845905a,CC(C)C1=NN(C)C=C1NC(=O)CN2CCCCC(O)C2=O,0.52,O=C(CN1CCCCCC1=O)Nc1cn[nH]c1
XS845917a,CN1CC(CCC1=O)NC(=O)C=2C=CC=C(C2)OC3CCCC3,1.396,O=C1CCC(NC(=O)c2cccc(OC3CCCC3)c2)CN1
XS838972b,COC(=O)C1CCS(=O)(=O)N1CC=2C=CC(Cl)=C(C)C2,0.456,O=S1(=O)CCCN1Cc1ccccc1
XS841733b,O=C1ON=C(CC=2C=CC(F)=CC2)N1CC3CC(=NO3)C4CC4,5.016,O=c1onc(Cc2ccccc2)n1CC1CC(C2CC2)=NO1
XS838569b,O=C(C1=CNC=2C=CN=CC2C1=O)N3CCC(C3)C=4C=CC=CC4,2.328,O=C(c1c[nH]c2ccncc2c1=O)N1CCC(c2ccccc2)C1
XS845921a,CNC(=O)C1(COC)CCCN1C(=O)C=2C=C(C)C(C#N)=CN2,0.894,O=C(c1ccccn1)N1CCCC1
XS845918a,COC=1C=CC(=CC1)C2=NC(=CS2)C(=O)NCC3CCCO3,0.386,O=C(NCC1CCCO1)c1csc(-c2ccccc2)n1
XS454254b,CC1=NC=C(CN2CCCNC(=O)C2CC=3C=CC=CC3)S1,2.36,O=C1NCCCN(Cc2cncs2)C1Cc1ccccc1
XS722029b,CCN(C(=O)C1CCS(=O)(=O)C1)C2=NC=3C=CC=CC3S2,2.408,O=C(Nc1nc2ccccc2s1)C1CCS(=O)(=O)C1
XS845939a,CC(CCNC(=O)CN(C)C=1C=CC(C#N)=CN1)C=2C=CC=CC2,0.388,O=C(CNc1ccccn1)NCCCc1ccccc1
XS478850b,FC=1C=CC(=CC1)C2CCCN2CC3=NC(=NO3)C=4C=CC=NC4,0.456,c1ccc(C2CCCN2Cc2nc(-c3cccnc3)no2)cc1
XS836849b,CCC1=NOC=2N=CC(=CC12)C(=O)NC3CCC4=NC(C)=CN4C3,9.892,O=C(NC1CCc2nccn2C1)c1cnc2oncc2c1
XS837082b,[O-][N+](=O)C1=CN=C2C=CC(=NN12)NCC3CCOC=4C=CC=CC43,0.388,c1ccc2c(c1)OCCC2CNc1ccc2nccn2n1
XS845937a,CC(CCC1=CC=CO1)NC(=O)C=2C=CC(=CC2)S(C)(=O)=O,0.83,O=C(NCCCc1ccco1)c1ccccc1
XS839064b,CCN1N=NC=2CC(CCC21)C(=O)NC=3C=C4CCCCC4=CN3,1.47,O=C(Nc1cc2c(cn1)CCCC2)C1CCc2[nH]nnc2C1
XS839961b,CC=1N=C(N=C2CCCCC12)NS(=O)(=O)C(C)C(=O)N(C)C,0.57,c1ncc2c(n1)CCCC2
XS842135b,CCC(CNS(C)(=O)=O)NC(=O)C=1C=CC(C)=C2CCCC12,0.37,c1ccc2c(c1)CCC2
XS845944a,CCC=1C=CC(=CC1)C2CNCCN2C(=O)CC3=CC=C(C)S3,4.588,O=C(Cc1cccs1)N1CCNCC1c1ccccc1
XS845940a,CC(=O)N1CCC=2C=C(C=CC21)NC(=O)C(C)NC(=O)C3CCC3,0.64,O=C(CNC(=O)C1CCC1)Nc1ccc2c(c1)CCN2
XS506128b,CC(C)CN1C=NN=C1C2CCCN2C=3N=CN=C4C3C=NN4C,0.514,c1nc(N2CCCC2c2nnc[nH]2)c2cn[nH]c2n1
XS334956b,CC1=NOC(CC2(O)CCCN(C2)C(=O)C=3C=CNC3C4CC4)=N1,0.482,O=C(c1cc[nH]c1C1CC1)N1CCCC(Cc2ncno2)C1
XS842074b,CC=1N=C(C)N(CC2CN(CCO2)C=3N=NC(C)=C(C)C3C#N)N1,0.664,c1cnnc(N2CCOC(Cn3cncn3)C2)c1
XS845948a,CC(C)C1=NOC(CCCC(=O)NC(C)C=2C=CC(C#N)=CC2)=N1,0.37,O=C(CCCc1ncno1)NCc1ccccc1
XS584343b,O=C(CC1=CNC=2C=C(F)C=CC12)NC3CCC(=O)NC43CCC4,1.768,O=C(Cc1c[nH]c2ccccc12)NC1CCC(=O)NC12CCC2
